Gene ID	Gene Name	ERR1736465	ERR1736466	ERR1736467	ERR1736468	ERR1736469	ERR1736470
ENSG00000033011	ALG1	253	386	177	478	443	461
ENSG00000033030	ZCCHC8	311	591	288	469	311	319
ENSG00000033050	ABCF2	1	0	2	2	1	1
ENSG00000033100	CHPF2	326	522	282	1000	852	1179
ENSG00000033122	LRRC7	23	216	36	51	53	62
ENSG00000033170	FUT8	835	1696	871	1168	1004	1040
ENSG00000033178	UBA6	371	679	266	1041	904	816
ENSG00000033327	GAB2	2	13	5	12	7	12
ENSG00000033627	ATP6V0A1	654	1255	684	1523	1312	1375
ENSG00000033800	PIAS1	499	1000	472	726	599	502
ENSG00000033867	SLC4A7	526	1702	652	2141	1818	1833
ENSG00000034053	APBA2	291	386	154	416	368	440
ENSG00000034152	MAP2K3	457	693	343	1362	1011	1225
ENSG00000034239	EFCAB1	0	0	0	0	0	0
ENSG00000034510	TMSB10	34507	49744	17268	63715	53594	65363
ENSG00000034533	ASTE1	59	131	67	116	86	89
ENSG00000034677	RNF19A	2	5	5	6	3	10
ENSG00000034693	PEX3	651	1204	492	1052	761	846
ENSG00000034713	GABARAPL2	2190	3563	1850	3898	3154	3172
ENSG00000034971	MYOC	0	0	0	0	0	0
ENSG00000035115	SH3YL1	9	16	6	13	4	2
ENSG00000035141	FAM136A	1062	1627	640	1857	1633	1776
ENSG00000035403	VCL	57	91	25	427	358	380
ENSG00000035499	DEPDC1B	399	829	367	774	657	549
ENSG00000035664	DAPK2	12	24	16	20	20	14
ENSG00000035681	NSMAF	845	1722	743	2294	1796	1861
ENSG00000035687	ADSS2	269	560	195	614	635	612
ENSG00000035720	STAP1	0	0	0	0	0	0
ENSG00000035862	TIMP2	632	1137	481	2494	1964	2589
ENSG00000035928	RFC1	1058	2239	984	3086	2455	2458
ENSG00000036054	TBC1D23	416	838	368	1026	749	648
ENSG00000036257	CUL3	1310	2115	881	1959	1550	1917
ENSG00000036448	MYOM2	1	4	1	0	0	0
ENSG00000036473	OTC	0	0	0	0	0	0
ENSG00000036530	CYP46A1	1	0	0	0	0	1
ENSG00000036549	ZZZ3	595	1207	512	1261	1127	1086
ENSG00000036565	SLC18A1	0	0	0	0	0	0
ENSG00000036672	USP2	5	15	7	12	3	21
ENSG00000036828	CASR	4	122	1	10	1	5
ENSG00000037042	TUBG2	314	560	277	393	321	363
ENSG00000037241	RPL26L1	2028	2513	1081	3282	3184	3773
ENSG00000037280	FLT4	0	1	0	0	0	0
ENSG00000037474	NSUN2	2178	3913	2100	5010	4021	4460
ENSG00000037637	FBXO42	311	568	231	940	677	751
ENSG00000037749	MFAP3	489	901	418	1098	857	938
ENSG00000037757	MRI1	182	259	96	304	286	323
ENSG00000037897	METTL1	528	917	483	725	558	691
ENSG00000037965	HOXC8	253	458	214	418	366	451
ENSG00000038002	AGA	115	200	111	160	119	111
ENSG00000038210	PI4K2B	126	304	129	337	282	282
ENSG00000038219	BOD1L1	315	537	214	592	481	560
ENSG00000038274	MAT2B	2182	3284	1511	3803	3588	3730
ENSG00000038295	TLL1	2	2	0	0	1	2
ENSG00000038358	EDC4	168	295	88	276	232	300
ENSG00000038382	TRIO	2364	3890	1611	7610	6086	7999
ENSG00000038427	VCAN	672	1111	473	737	437	521
ENSG00000038532	CLEC16A	565	1117	538	1036	777	847
ENSG00000038945	MSR1	4	1	1	0	1	0
ENSG00000039068	CDH1	0	0	0	5	0	1
ENSG00000039123	MTREX	808	1412	531	1881	1468	1531
ENSG00000039139	DNAH5	24	32	24	79	76	54
ENSG00000039319	ZFYVE16	495	1150	365	1069	867	844
ENSG00000039523	RIPOR1	13	15	10	31	20	36
ENSG00000039537	C6	0	0	0	1	0	0
ENSG00000039560	RAI14	313	380	203	814	679	864
ENSG00000039600	SOX30	0	0	0	1	0	0
ENSG00000039650	PNKP	326	545	170	497	428	625
ENSG00000039987	BEST2	0	1	0	0	0	0
ENSG00000040199	PHLPP2	442	1052	508	868	733	643
ENSG00000040275	SPDL1	1578	3089	1496	3404	2406	2648
ENSG00000040341	STAU2	139	303	169	290	202	154
ENSG00000040487	SLC66A1	446	611	356	1501	1129	1449
ENSG00000040531	CTNS	219	406	227	767	603	664
ENSG00000040608	RTN4R	25	54	28	21	20	47
ENSG00000040633	PHF23	1383	2146	1021	2741	1974	2395
ENSG00000040731	CDH10	40	60	37	103	105	94
ENSG00000040933	INPP4A	299	492	238	394	326	317
ENSG00000041353	RAB27B	96	193	85	200	164	133
ENSG00000041357	PSMA4	3202	6445	3311	6433	4763	4747
ENSG00000041515	MYO16	0	0	0	1	0	0
ENSG00000041802	LSG1	88	230	100	167	156	142
ENSG00000041880	PARP3	146	294	139	280	278	325
ENSG00000041982	TNC	64	110	61	421	344	362
ENSG00000041988	THAP3	139	141	71	208	202	328
ENSG00000042062	RIPOR3	1	3	0	1	0	0
ENSG00000042088	TDP1	152	250	127	330	241	336
ENSG00000042286	AIFM2	60	102	39	149	118	197
ENSG00000042304	C2orf83	0	0	0	0	0	0
ENSG00000042317	SPATA7	178	293	167	201	120	148
ENSG00000042429	MED17	7	8	1	7	1	6
ENSG00000042445	RETSAT	983	1829	843	1862	1299	1524
ENSG00000042493	CAPG	1005	1753	737	853	666	753
ENSG00000042753	AP2S1	3144	5434	2566	5189	4109	4654
ENSG00000042781	USH2A	0	0	0	0	0	0
ENSG00000042813	ZPBP	0	0	0	0	0	0
ENSG00000042832	TG	0	3	1	1	1	0
ENSG00000042980	ADAM28	1	0	0	1	1	0
ENSG00000043039	BARX2	0	0	0	0	0	0
ENSG00000043093	DCUN1D1	711	1272	520	1022	888	793
ENSG00000043143	JADE2	26	38	20	53	40	59
ENSG00000043355	ZIC2	354	570	319	731	638	843
ENSG00000043462	LCP2	0	0	0	0	0	1
ENSG00000043514	TRIT1	273	487	290	686	524	499
ENSG00000043591	ADRB1	4	10	4	7	3	4
ENSG00000044012	GUCA2B	0	0	0	0	0	0
ENSG00000044090	CUL7	265	452	145	369	284	388
ENSG00000044115	CTNNA1	4299	7033	3220	9157	8393	9750
ENSG00000044446	PHKA2	42	83	47	152	102	117
ENSG00000044459	CNTLN	136	284	145	367	182	270
ENSG00000044524	EPHA3	13	21	12	11	4	7
ENSG00000044574	HSPA5	5737	9613	4242	12926	10562	11221
ENSG00000046604	DSG2	1	4	0	0	0	0
ENSG00000046647	GEMIN8	138	239	99	279	221	258
ENSG00000046651	OFD1	170	268	172	397	341	348
ENSG00000046653	GPM6B	0	0	0	0	0	2
ENSG00000046774	MAGEC2	0	1	1	0	0	0
ENSG00000046889	PREX2	0	0	0	0	0	0
ENSG00000047056	WDR37	34	47	42	59	49	67
ENSG00000047188	YTHDC2	182	312	111	252	191	196
ENSG00000047230	CTPS2	543	1075	537	940	666	893
ENSG00000047249	ATP6V1H	699	1521	661	2396	2018	1785
ENSG00000047315	POLR2B	1680	3240	1332	3439	2969	2784
ENSG00000047346	FAM214A	112	222	99	278	229	208
ENSG00000047365	ARAP2	132	177	107	324	278	250
ENSG00000047410	TPR	1500	3419	1541	3742	2502	2264
ENSG00000047457	CP	0	2	0	0	1	2
ENSG00000047578	KATNIP	157	250	101	273	221	269
ENSG00000047579	DTNBP1	852	1469	755	920	737	749
ENSG00000047597	XK	3	3	3	4	6	2
ENSG00000047617	ANO2	0	0	0	0	0	0
ENSG00000047621	C12orf4	192	327	124	379	307	294
ENSG00000047634	SCML1	12	13	9	19	13	23
ENSG00000047644	WWC3	15	35	22	694	501	538
ENSG00000047648	ARHGAP6	41	55	24	118	81	92
ENSG00000047662	FAM184B	0	0	0	0	0	0
ENSG00000047849	MAP4	623	1087	458	1691	1397	1705
ENSG00000047932	GOPC	385	782	343	608	484	512
ENSG00000047936	ROS1	0	0	0	0	0	0
ENSG00000048028	USP28	379	660	330	810	611	621
ENSG00000048052	HDAC9	51	73	34	167	152	119
ENSG00000048140	TSPAN17	521	843	369	1129	813	901
ENSG00000048162	NOP16	1889	3387	1643	2620	2209	2407
ENSG00000048342	CC2D2A	50	67	25	90	85	97
ENSG00000048392	RRM2B	101	153	67	235	193	228
ENSG00000048405	ZNF800	300	680	304	915	749	611
ENSG00000048462	TNFRSF17	0	4	0	0	0	0
ENSG00000048471	SNX29	169	276	127	241	195	225
ENSG00000048540	LMO3	0	0	0	0	0	0
ENSG00000048544	MRPS10	2335	4434	2009	5425	4433	3803
ENSG00000048545	GUCA1A	0	0	0	0	1	0
ENSG00000048649	RSF1	183	375	176	514	375	439
ENSG00000048707	VPS13D	268	458	155	537	403	474
ENSG00000048740	CELF2	1	0	0	0	1	4
ENSG00000048828	FAM120A	1896	3197	1513	4635	3583	3581
ENSG00000048991	R3HDM1	1418	1977	975	1948	1565	1820
ENSG00000049089	COL9A2	0	0	0	0	3	0
ENSG00000049130	KITLG	126	200	112	259	193	243
ENSG00000049167	ERCC8	80	208	78	221	206	199
ENSG00000049192	ADAMTS6	1344	2367	1136	4084	3395	3554
ENSG00000049239	H6PD	44	72	19	138	122	134
ENSG00000049245	VAMP3	605	860	433	3032	2261	2642
ENSG00000049246	PER3	329	700	286	653	617	605
ENSG00000049247	UTS2	0	0	0	0	0	0
ENSG00000049249	TNFRSF9	18	45	29	84	51	53
ENSG00000049283	EPN3	2	5	0	0	0	0
ENSG00000049323	LTBP1	143	197	95	458	326	389
ENSG00000049449	RCN1	0	0	0	0	0	0
ENSG00000049540	ELN	0	6	0	0	0	0
ENSG00000049541	RFC2	1301	1836	925	2587	2394	2600
ENSG00000049618	ARID1B	1099	2327	1130	1480	1190	1141
ENSG00000049656	CLPTM1L	1859	3427	1420	3998	3162	3213
ENSG00000049759	NEDD4L	261	386	172	597	532	451
ENSG00000049768	FOXP3	2	4	0	1	6	1
ENSG00000049769	PPP1R3F	9	8	4	31	28	47
ENSG00000049860	HEXB	923	1969	794	3718	2742	3022
ENSG00000049883	PTCD2	486	798	440	913	626	736
ENSG00000050030	NEXMIF	0	0	0	0	0	0
ENSG00000050130	JKAMP	357	536	311	761	634	627
ENSG00000050165	DKK3	59	105	39	813	671	766
ENSG00000050327	ARHGEF5	0	0	0	0	0	0
ENSG00000050344	NFE2L3	298	507	253	458	339	377
ENSG00000050393	MCUR1	1391	2644	1225	2709	2134	2183
ENSG00000050405	LIMA1	744	1425	684	3835	3267	2708
ENSG00000050426	LETMD1	280	482	185	529	430	512
ENSG00000050438	SLC4A8	19	56	29	19	13	11
ENSG00000050555	LAMC3	2	7	1	0	0	0
ENSG00000050628	PTGER3	0	0	1	1	0	2
ENSG00000050730	TNIP3	0	4	1	0	0	0
ENSG00000050748	MAPK9	2048	3692	1807	3199	2718	2818
ENSG00000050767	COL23A1	0	0	0	0	0	0
ENSG00000050820	BCAR1	6	6	2	6	5	11
ENSG00000051009	FAM160A2	81	163	61	240	194	232
ENSG00000051108	HERPUD1	1442	2369	953	1386	1119	1253
ENSG00000051128	HOMER3	538	789	372	1590	1369	1828
ENSG00000051180	RAD51	514	875	449	1105	837	925
ENSG00000051341	POLQ	177	372	196	469	363	333
ENSG00000051382	PIK3CB	865	1622	922	1851	1160	1114
ENSG00000051523	CYBA	0	2	0	0	0	0
ENSG00000051596	THOC3	3	59	0	11	9	7
ENSG00000051620	HEBP2	108	178	92	155	154	144
ENSG00000051825	MPHOSPH9	236	477	174	541	455	486
ENSG00000052126	PLEKHA5	96	239	83	272	227	238
ENSG00000052344	PRSS8	1	0	0	0	0	0
ENSG00000052723	SIKE1	809	1135	436	1427	1188	1587
ENSG00000052749	RRP12	717	1119	508	1053	934	1262
ENSG00000052795	FNIP2	507	883	432	889	681	772
ENSG00000052802	MSMO1	691	1292	588	3223	2447	2412
ENSG00000052841	TTC17	222	384	153	704	603	619
ENSG00000052850	ALX4	2	2	0	11	0	2
ENSG00000053108	FSTL4	0	0	0	0	0	0
ENSG00000053254	FOXN3	40	50	35	51	47	40
ENSG00000053328	METTL24	0	0	0	0	0	0
ENSG00000053371	AKR7A2	563	678	296	1347	1162	1864
ENSG00000053372	MRTO4	1327	2134	861	2950	2816	3395
ENSG00000053438	NNAT	0	9	0	1	1	6
ENSG00000053501	USE1	278	479	202	572	492	480
ENSG00000053524	MCF2L2	7	14	7	19	9	17
ENSG00000053702	NRIP2	0	0	0	0	0	0
ENSG00000053747	LAMA3	0	1	0	40	18	26
ENSG00000053770	AP5M1	232	431	157	431	344	300
ENSG00000053900	ANAPC4	158	425	133	353	319	279
ENSG00000053918	KCNQ1	0	0	0	0	0	0
ENSG00000054116	TRAPPC3	672	944	506	2372	1693	1903
ENSG00000054118	THRAP3	1675	3022	1458	3421	2750	2636
ENSG00000054148	PHPT1	1032	1600	785	2215	1824	2058
ENSG00000054179	ENTPD2	0	15	0	0	0	0
ENSG00000054219	LY75	0	0	0	0	0	0
ENSG00000054267	ARID4B	254	618	240	595	517	519
ENSG00000054277	OPN3	111	294	150	771	484	529
ENSG00000054282	SDCCAG8	256	392	168	234	198	225
ENSG00000054356	PTPRN	0	1	0	0	0	0
ENSG00000054392	HHAT	0	0	1	1	2	0
ENSG00000054523	KIF1B	383	639	315	646	586	603
ENSG00000054598	FOXC1	77	208	99	128	119	105
ENSG00000054611	TBC1D22A	191	275	110	240	188	188
ENSG00000054654	SYNE2	116	351	149	268	222	227
ENSG00000054690	PLEKHH1	7	31	23	16	14	13
ENSG00000054793	ATP9A	199	409	151	335	258	265
ENSG00000054796	SPO11	0	0	0	0	0	0
ENSG00000054803	CBLN4	0	0	0	0	0	0
ENSG00000054938	CHRDL2	0	0	0	0	0	0
ENSG00000054965	FAM168A	244	371	180	435	430	453
ENSG00000054967	RELT	26	42	14	82	62	88
ENSG00000054983	GALC	0	0	0	22	18	16
ENSG00000055044	NOP58	3038	5548	2664	5110	4744	3622
ENSG00000055070	SZRD1	4805	5824	2680	13198	10698	16536
ENSG00000055118	KCNH2	0	0	0	2	1	4
ENSG00000055130	CUL1	552	1114	545	2284	2045	1894
ENSG00000055147	FAM114A2	115	188	68	185	159	195
ENSG00000055163	CYFIP2	260	448	208	389	335	352
ENSG00000055208	TAB2	857	1863	944	1774	1134	1340
ENSG00000055211	GINM1	123	283	128	411	342	324
ENSG00000055332	EIF2AK2	1907	3027	1489	4022	3308	3387
ENSG00000055483	USP36	1198	1951	1204	2163	1539	1948
ENSG00000055609	KMT2C	181	362	119	418	362	322
ENSG00000055732	MCOLN3	125	245	112	264	182	145
ENSG00000055813	CCDC85A	0	0	0	2	0	0
ENSG00000055917	PUM2	1204	2095	998	1949	1528	1555
ENSG00000055950	MRPL43	687	896	431	1300	1213	2390
ENSG00000055955	ITIH4	0	0	0	0	0	0
ENSG00000055957	ITIH1	0	1	0	0	0	0
ENSG00000056050	HPF1	386	738	266	817	625	729
ENSG00000056097	ZFR	1500	2760	1331	2490	2073	1912
ENSG00000056277	ZNF280C	112	274	126	208	237	203
ENSG00000056291	NPFFR2	0	0	0	0	0	0
ENSG00000056487	PHF21B	7	11	1	9	6	11
ENSG00000056558	TRAF1	0	1	0	1	0	3
ENSG00000056586	RC3H2	560	1049	460	1433	1229	1308
ENSG00000056736	IL17RB	0	0	0	0	0	2
ENSG00000056972	TRAF3IP2	419	762	435	1127	848	798
ENSG00000056998	GYG2	6	3	2	0	0	0
ENSG00000057019	DCBLD2	1081	1590	642	3690	3082	3293
ENSG00000057149	SERPINB3	0	0	0	0	0	0
ENSG00000057252	SOAT1	800	1526	714	3508	2685	2840
ENSG00000057294	PKP2	0	0	0	0	0	0
ENSG00000057468	MSH4	12	19	9	12	6	4
ENSG00000057593	F7	0	0	0	0	0	0
ENSG00000057608	GDI2	3950	8166	3867	10139	8493	8946
ENSG00000057657	PRDM1	1	6	4	0	1	1
ENSG00000057663	ATG5	398	722	363	649	591	620
ENSG00000057704	TMCC3	25	45	17	38	35	40
ENSG00000057757	PITHD1	443	634	298	1122	931	1024
ENSG00000057935	MTA3	676	1387	681	1394	960	1037
ENSG00000058056	USP13	5	7	0	5	4	2
ENSG00000058063	ATP11B	563	1083	556	712	599	562
ENSG00000058085	LAMC2	1	9	5	2	6	0
ENSG00000058091	CDK14	624	1024	488	748	619	705
ENSG00000058262	SEC61A1	4550	5565	2354	8116	7035	8579
ENSG00000058272	PPP1R12A	366	663	271	1106	976	860
ENSG00000058335	RASGRF1	0	0	0	0	0	0
ENSG00000058404	CAMK2B	0	0	1	0	0	0
ENSG00000058453	CROCC	15	13	6	21	13	27
ENSG00000058600	POLR3E	517	750	288	696	629	711
ENSG00000058668	ATP2B4	678	1172	573	2605	1593	2144
ENSG00000058673	ZC3H11A	0	0	0	0	0	0
ENSG00000058729	RIOK2	476	884	407	940	856	805
ENSG00000058799	YIPF1	330	714	323	956	708	892
ENSG00000058804	NDC1	1499	2781	1314	2964	2466	2399
ENSG00000058866	DGKG	0	1	0	1	0	1
ENSG00000059122	FLYWCH1	150	214	69	190	148	211
ENSG00000059145	UNKL	26	39	14	39	22	51
ENSG00000059377	TBXAS1	7	16	9	1	1	2
ENSG00000059378	PARP12	197	346	145	784	609	793
ENSG00000059573	ALDH18A1	701	1108	452	1467	1273	1363
ENSG00000059588	TARBP1	115	265	70	205	163	175
ENSG00000059691	GATB	444	1070	503	775	634	713
ENSG00000059728	MXD1	59	163	54	218	235	176
ENSG00000059758	CDK17	308	664	218	845	741	602
ENSG00000059769	DNAJC25	244	485	204	536	380	393
ENSG00000059804	SLC2A3	152	365	164	748	551	526
ENSG00000059915	PSD	0	0	1	1	0	0
ENSG00000060069	CTDP1	112	194	89	189	212	159
ENSG00000060138	YBX3	2189	3271	1349	3783	3418	3909
ENSG00000060140	STYK1	9	23	11	6	9	6
ENSG00000060237	WNK1	52	69	35	131	114	153
ENSG00000060303	RPS17P5	0	0	0	0	0	0
ENSG00000060339	CCAR1	2495	3969	1784	3664	3312	3617
ENSG00000060491	OGFR	257	383	149	451	365	568
ENSG00000060558	GNA15	1	1	1	0	1	3
ENSG00000060566	CREB3L3	0	0	0	0	0	0
ENSG00000060642	PIGV	76	130	47	125	154	157
ENSG00000060656	PTPRU	31	43	19	10	6	5
ENSG00000060688	SNRNP40	1286	2063	954	2892	2304	2709
ENSG00000060709	RIMBP2	0	0	0	0	0	0
ENSG00000060718	COL11A1	0	0	0	0	0	0
ENSG00000060749	QSER1	1678	3009	1494	5247	4110	3715
ENSG00000060762	MPC1	906	1659	822	854	749	779
ENSG00000060971	ACAA1	343	574	266	597	456	590
ENSG00000060982	BCAT1	1074	2218	923	2988	2299	1989
ENSG00000061273	HDAC7	707	994	444	1307	1205	1754
ENSG00000061337	LZTS1	21	41	22	0	1	2
ENSG00000061455	PRDM6	2	13	2	40	40	41
ENSG00000061492	WNT8A	0	0	0	0	0	0
ENSG00000061656	SPAG4	7	14	8	47	35	49
ENSG00000061676	NCKAP1	1233	2669	1253	2534	1941	1850
ENSG00000061794	MRPS35	1088	1917	958	2155	1753	1574
ENSG00000061918	GUCY1B1	98	203	81	80	74	53
ENSG00000061936	SFSWAP	184	377	146	288	275	263
ENSG00000061938	TNK2	192	373	142	294	191	345
ENSG00000061987	MON2	190	363	139	537	327	334
ENSG00000062038	CDH3	0	13	2	2	1	8
ENSG00000062096	ARSF	0	2	0	0	0	0
ENSG00000062194	GPBP1	619	1075	412	1548	1299	1163
ENSG00000062282	DGAT2	91	137	65	127	75	96
ENSG00000062370	ZNF112	0	0	0	0	0	0
ENSG00000062485	CS	1525	2336	951	3089	2735	3034
ENSG00000062524	LTK	0	8	0	0	0	0
ENSG00000062582	MRPS24	0	0	0	0	0	0
ENSG00000062598	ELMO2	396	581	256	494	402	391
ENSG00000062650	WAPL	573	957	370	1090	1007	1047
ENSG00000062716	VMP1	2657	4331	2400	4740	3799	3999
ENSG00000062725	APPBP2	363	703	272	966	686	737
ENSG00000062822	POLD1	361	586	269	552	454	558
ENSG00000063015	SEZ6	0	0	0	0	0	0
ENSG00000063046	EIF4B	2848	4615	2136	5148	3396	5902
ENSG00000063127	SLC6A16	0	2	1	3	1	2
ENSG00000063169	BICRA	131	234	108	199	162	219
ENSG00000063176	SPHK2	18	27	17	26	32	34
ENSG00000063177	RPL18	24615	33537	15951	33553	27725	42721
ENSG00000063180	CA11	54	89	22	153	119	119
ENSG00000063241	ISOC2	326	493	190	519	372	589
ENSG00000063244	U2AF2	3521	4342	2072	4333	3517	4989
ENSG00000063245	EPN1	47	49	23	24	13	22
ENSG00000063322	MED29	983	1315	567	1010	774	1123
ENSG00000063438	AHRR	0	1	0	0	0	0
ENSG00000063515	GSC2	0	0	0	0	0	0
ENSG00000063587	ZNF275	0	2	0	1	0	1
ENSG00000063601	MTMR1	631	1258	617	1249	964	972
ENSG00000063660	GPC1	159	268	101	181	187	306
ENSG00000063761	ADCK1	47	41	32	51	53	63
ENSG00000063854	HAGH	142	266	154	340	297	459
ENSG00000063978	RNF4	1790	3428	1551	4696	3445	3850
ENSG00000064012	CASP8	35	45	23	38	44	40
ENSG00000064042	LIMCH1	820	1549	773	2004	1515	1619
ENSG00000064102	INTS13	1177	1953	809	2105	1485	1361
ENSG00000064115	TM7SF3	216	356	160	592	376	411
ENSG00000064195	DLX3	0	0	0	0	0	0
ENSG00000064199	SPA17	216	354	127	395	341	279
ENSG00000064201	TSPAN32	0	0	0	0	0	0
ENSG00000064205	CCN5	0	0	0	0	0	0
ENSG00000064218	DMRT3	0	0	0	0	0	0
ENSG00000064225	ST3GAL6	64	99	41	189	142	177
ENSG00000064270	ATP2C2	0	0	0	0	0	0
ENSG00000064300	NGFR	1	2	1	2	0	1
ENSG00000064309	CDON	76	111	51	99	71	93
ENSG00000064313	TAF2	908	3641	936	2334	1670	1496
ENSG00000064393	HIPK2	2873	4140	1515	3768	3319	4172
ENSG00000064419	TNPO3	1553	2377	1093	2676	2669	2502
ENSG00000064489	BORCS8-MEF2B	0	0	0	0	0	0
ENSG00000064490	RFXANK	514	739	405	904	714	999
ENSG00000064545	TMEM161A	255	367	148	312	375	415
ENSG00000064547	LPAR2	1	3	3	20	20	27
ENSG00000064601	CTSA	871	1105	367	2504	1744	2395
ENSG00000064607	SUGP2	331	512	239	644	555	639
ENSG00000064651	SLC12A2	448	637	285	1020	744	870
ENSG00000064652	SNX24	157	272	141	435	386	419
ENSG00000064655	EYA2	102	191	106	0	0	0
ENSG00000064666	CNN2	1139	1605	768	5922	4535	6949
ENSG00000064687	ABCA7	3	11	1	12	7	14
ENSG00000064692	SNCAIP	2	4	1	4	4	0
ENSG00000064703	DDX20	666	1322	725	1350	990	993
ENSG00000064726	BTBD1	2351	4082	2302	5095	4129	4257
ENSG00000064763	FAR2	175	327	163	567	389	380
ENSG00000064787	BCAS1	0	4	0	0	0	1
ENSG00000064835	POU1F1	0	0	0	0	1	0
ENSG00000064886	CHI3L2	0	8	1	5	6	8
ENSG00000064932	SBNO2	285	463	221	834	623	969
ENSG00000064933	PMS1	112	289	163	308	242	215
ENSG00000064961	HMG20B	770	1036	517	1986	1688	2062
ENSG00000064989	CALCRL	0	4	0	0	2	1
ENSG00000064995	TAF11	572	890	428	1223	841	1072
ENSG00000064999	ANKS1A	471	802	393	978	794	918
ENSG00000065000	AP3D1	579	853	418	1428	1140	1759
ENSG00000065029	ZNF76	26	45	18	45	48	66
ENSG00000065054	SLC9A3R2	1048	1487	585	3517	3051	4334
ENSG00000065057	NTHL1	179	255	83	288	200	184
ENSG00000065060	UHRF1BP1	733	1214	544	1025	777	832
ENSG00000065135	GNAI3	1064	3226	1283	2707	2384	2068
ENSG00000065150	IPO5	2146	3963	2125	7285	5787	5937
ENSG00000065154	OAT	1409	2244	925	3347	2817	3174
ENSG00000065183	WDR3	435	801	356	971	781	754
ENSG00000065243	PKN2	689	1321	617	1436	1003	885
ENSG00000065268	WDR18	1214	1982	944	1583	1313	1872
ENSG00000065308	TRAM2	973	1764	788	4197	3367	3481
ENSG00000065320	NTN1	11	20	7	1	0	0
ENSG00000065325	GLP2R	0	0	1	0	0	0
ENSG00000065328	MCM10	1281	2138	1238	2281	1640	2104
ENSG00000065357	DGKA	83	127	57	238	153	165
ENSG00000065361	ERBB3	3	8	2	8	5	7
ENSG00000065371	ROPN1	0	0	0	0	0	1
ENSG00000065413	ANKRD44	149	288	119	127	84	111
ENSG00000065427	KARS1	1807	2914	1458	2763	2033	2195
ENSG00000065457	ADAT1	508	837	398	764	661	762
ENSG00000065485	PDIA5	273	699	279	690	499	617
ENSG00000065491	TBC1D22B	494	715	337	1098	772	940
ENSG00000065518	NDUFB4	2799	4728	2253	4444	3491	4287
ENSG00000065526	SPEN	387	798	342	987	764	774
ENSG00000065534	MYLK	16	86	34	137	101	112
ENSG00000065548	ZC3H15	1033	1974	931	1777	1684	1594
ENSG00000065559	MAP2K4	513	961	476	1336	1034	1006
ENSG00000065600	PACC1	185	238	112	287	229	289
ENSG00000065609	SNAP91	0	0	0	0	0	0
ENSG00000065613	SLK	718	1238	687	1489	1354	1124
ENSG00000065615	CYB5R4	75	131	62	183	159	139
ENSG00000065618	COL17A1	7	6	8	37	30	37
ENSG00000065621	GSTO2	3	19	5	20	6	12
ENSG00000065665	SEC61A2	89	172	112	395	284	360
ENSG00000065675	PRKCQ	201	341	169	0	0	0
ENSG00000065717	TLE2	60	66	49	53	49	71
ENSG00000065802	ASB1	827	1176	530	937	836	1062
ENSG00000065809	FAM107B	0	0	0	0	0	0
ENSG00000065833	ME1	1058	2624	1160	1848	1617	1501
ENSG00000065882	TBC1D1	474	814	339	887	721	758
ENSG00000065883	CDK13	969	1720	810	2160	1679	1727
ENSG00000065911	MTHFD2	5860	8776	4111	3761	3558	4804
ENSG00000065923	SLC9A7	390	531	280	1081	914	983
ENSG00000065970	FOXJ2	323	470	219	798	581	654
ENSG00000065978	YBX1	28633	44074	23022	48579	45351	48158
ENSG00000065989	PDE4A	207	278	111	273	214	241
ENSG00000066027	PPP2R5A	178	304	156	458	389	350
ENSG00000066032	CTNNA2	0	0	0	0	1	0
ENSG00000066044	ELAVL1	721	1097	621	1631	1180	1324
ENSG00000066056	TIE1	2	38	1	0	0	0
ENSG00000066084	DIP2B	346	610	347	764	562	650
ENSG00000066117	SMARCD1	299	614	318	795	683	663
ENSG00000066135	KDM4A	201	277	115	250	191	197
ENSG00000066136	NFYC	1302	2630	1174	2717	2201	2233
ENSG00000066185	ZMYND12	0	5	0	3	8	4
ENSG00000066230	SLC9A3	0	1	0	0	2	2
ENSG00000066248	NGEF	0	2	0	6	2	6
ENSG00000066279	ASPM	1049	2238	1001	2537	1883	1646
ENSG00000066294	CD84	0	0	0	0	0	0
ENSG00000066322	ELOVL1	1760	2583	1201	3767	3160	3513
ENSG00000066336	SPI1	0	0	0	0	0	0
ENSG00000066379	POLR1H	254	428	192	299	268	272
ENSG00000066382	MPPED2	0	1	0	2	0	1
ENSG00000066405	CLDN18	0	0	0	0	0	0
ENSG00000066422	ZBTB11	471	975	387	895	730	743
ENSG00000066427	ATXN3	223	468	267	387	284	293
ENSG00000066455	GOLGA5	380	682	381	670	724	740
ENSG00000066468	FGFR2	0	2	0	0	0	0
ENSG00000066557	LRRC40	674	1200	639	990	765	703
ENSG00000066583	ISOC1	657	937	420	1047	881	971
ENSG00000066629	EML1	295	539	238	669	506	572
ENSG00000066651	TRMT11	264	443	214	435	354	358
ENSG00000066654	THUMPD1	67	142	61	92	61	59
ENSG00000066697	MSANTD3	763	1069	440	1478	1331	1514
ENSG00000066735	KIF26A	0	0	0	0	0	0
ENSG00000066739	ATG2B	484	871	418	786	635	700
ENSG00000066777	ARFGEF1	277	759	328	716	573	524
ENSG00000066813	ACSM2B	0	0	0	0	0	0
ENSG00000066827	ZFAT	37	56	30	87	76	86
ENSG00000066855	MTFR1	1304	2424	1133	2794	2135	2321
ENSG00000066923	STAG3	1	7	0	3	2	4
